Host 	 Total Query 	 Success
neighborhood0 	 0 	 0 	 0.0
neighborhood1 	 0 	 0 	 0.0
neighborhood2 	 0 	 0 	 0.0
neighborhood3 	 0 	 0 	 0.0
neighborhood4 	 0 	 0 	 0.0
neighborhood5 	 0 	 0 	 0.0
neighborhood6 	 0 	 0 	 0.0
neighborhood7 	 0 	 0 	 0.0
neighborhood8 	 0 	 0 	 0.0
neighborhood9 	 0 	 0 	 0.0
house10 	 0 	 0 	 0.0
house11 	 5 	 0 	 0.0
house12 	 3 	 0 	 0.0
house13 	 1 	 0 	 0.0
house14 	 1 	 0 	 0.0
house15 	 0 	 0 	 0.0
house16 	 4 	 0 	 0.0
house17 	 0 	 0 	 0.0
house18 	 3 	 3 	 9524.166666446437
house19 	 2 	 0 	 0.0
house20 	 2 	 2 	 48182.14999993137
house21 	 1 	 1 	 5965.199999789496
house22 	 4 	 4 	 11660.749999716627
house23 	 0 	 0 	 0.0
house24 	 2 	 0 	 0.0
house25 	 4 	 0 	 0.0
house26 	 0 	 0 	 0.0
house27 	 0 	 0 	 0.0
house28 	 1 	 1 	 989.1999998251158
house29 	 3 	 3 	 3067.5999998141197
house30 	 4 	 4 	 13089.649999594436
house31 	 1 	 1 	 12394.199999572542
house32 	 0 	 0 	 0.0
house33 	 4 	 0 	 0.0
house34 	 2 	 0 	 0.0
house35 	 2 	 2 	 10324.399999746549
house36 	 2 	 2 	 8511.949999691435
house37 	 1 	 0 	 0.0
house38 	 0 	 0 	 0.0
house39 	 1 	 1 	 10060.199999728044
house40 	 2 	 0 	 0.0
house41 	 0 	 0 	 0.0
house42 	 0 	 0 	 0.0
house43 	 4 	 4 	 25665.449999379765
house44 	 2 	 0 	 0.0
house45 	 1 	 1 	 3782.3999997574647
house46 	 1 	 0 	 0.0
house47 	 8 	 8 	 17837.34999949543
house48 	 0 	 0 	 0.0
house49 	 3 	 3 	 38926.09999936489
house50 	 0 	 0 	 0.0
house51 	 2 	 2 	 5136.7499997168015
house52 	 0 	 0 	 0.0
house53 	 2 	 1 	 7028.39999978846
house54 	 0 	 0 	 0.0
house55 	 6 	 6 	 9276.916666335948
house56 	 2 	 2 	 24390.449999416833
house57 	 0 	 0 	 0.0
house58 	 0 	 0 	 0.0
house59 	 0 	 0 	 0.0
house60 	 1 	 0 	 0.0
house61 	 1 	 1 	 16416.999999716565
house62 	 4 	 0 	 0.0
house63 	 2 	 0 	 0.0
house64 	 2 	 0 	 0.0
house65 	 2 	 0 	 0.0
house66 	 0 	 0 	 0.0
house67 	 1 	 1 	 28634.69999943959
house68 	 1 	 1 	 11588.299999495328
house69 	 4 	 4 	 33819.049999516516
house70 	 2 	 0 	 0.0
house71 	 0 	 0 	 0.0
house72 	 4 	 4 	 13567.274999559895
house73 	 2 	 2 	 15829.049999568193
house74 	 1 	 1 	 2059.7999997043007
house75 	 1 	 1 	 15354.799999708273
house76 	 0 	 0 	 0.0
house77 	 2 	 0 	 0.0
house78 	 1 	 0 	 0.0
house79 	 0 	 0 	 0.0
house80 	 0 	 0 	 0.0
house81 	 1 	 1 	 27356.299999452604
house82 	 2 	 0 	 0.0
house83 	 0 	 0 	 0.0
house84 	 0 	 0 	 0.0
house85 	 0 	 0 	 0.0
house86 	 2 	 0 	 0.0
house87 	 1 	 1 	 25679.69999957386
house88 	 0 	 0 	 0.0
house89 	 2 	 2 	 32022.749999368185
house90 	 1 	 1 	 5661.19999983536
house91 	 0 	 0 	 0.0
house92 	 2 	 0 	 0.0
house93 	 0 	 0 	 0.0
house94 	 1 	 1 	 19648.499999630425
house95 	 0 	 0 	 0.0
house96 	 0 	 0 	 0.0
house97 	 3 	 0 	 0.0
house98 	 3 	 0 	 0.0
house99 	 5 	 0 	 0.0
house100 	 1 	 1 	 3956.2999996608705
house101 	 4 	 4 	 17824.249999611686
house102 	 4 	 2 	 5410.4499997172425
house103 	 0 	 0 	 0.0
house104 	 1 	 1 	 388.69999966575415
house105 	 2 	 0 	 0.0
house106 	 1 	 0 	 0.0
house107 	 1 	 0 	 0.0
house108 	 1 	 1 	 13451.299999770432
house109 	 0 	 0 	 0.0
reliefcenter110 	 0 	 0 	 0.0
reliefcenter111 	 0 	 0 	 0.0
reliefcenter112 	 3 	 3 	 22183.899999531906
reliefcenter113 	 3 	 3 	 4065.4333331534217
reliefcenter114 	 0 	 0 	 0.0
reliefcenter115 	 0 	 0 	 0.0
reliefcenter116 	 0 	 0 	 0.0
reliefcenter117 	 1 	 1 	 1073.7999996962972
reliefcenter118 	 0 	 0 	 0.0
mainreliefcenter119 	 2 	 2 	 1133.749999814865
mainreliefcenter120 	 2 	 2 	 8664.54999971692
policestation121 	 1 	 1 	 14590.199999594137
publicworks122 	 1 	 1 	 3027.599999851798
evacuation123 	 5 	 0 	 0.0
evacuation124 	 0 	 0 	 0.0
evacuation125 	 3 	 3 	 6977.233333115398
evacuation126 	 3 	 3 	 30126.9666661131
evacuation127 	 1 	 1 	 11051.599999562743
medical128 	 5 	 5 	 1157.059999820812
medical129 	 0 	 0 	 0.0
supply130 	 3 	 0 	 0.0
supply131 	 0 	 0 	 0.0
supply132 	 1 	 1 	 5.89999976119725
supply133 	 1 	 0 	 0.0
supply134 	 0 	 0 	 0.0
supply135 	 0 	 0 	 0.0
supply136 	 1 	 1 	 31014.59999944827
supply137 	 2 	 0 	 0.0
supply138 	 1 	 1 	 47487.699999783144
supply139 	 0 	 0 	 0.0
supply140 	 3 	 0 	 0.0
supply141 	 2 	 2 	 2196.2999997521383
supply142 	 5 	 5 	 5633.879999743279
supply143 	 1 	 1 	 3674.6999999206128
supply144 	 1 	 1 	 1486.9999997256746
supply145 	 1 	 1 	 2645.8999997567735
supply146 	 0 	 0 	 0.0
supply147 	 0 	 0 	 0.0
supply148 	 1 	 0 	 0.0
supply149 	 5 	 5 	 7003.339999770475
emergency150 	 0 	 0 	 0.0
emergency151 	 0 	 0 	 0.0
emergency152 	 1 	 1 	 6901.299999720926
emergency153 	 1 	 1 	 34849.19999939479
repairer154 	 3 	 0 	 0.0
rescue155 	 1 	 1 	 19670.79999956258
rescue156 	 0 	 0 	 0.0
rescue157 	 1 	 1 	 16914.29999969629
rescue158 	 1 	 1 	 2528.7999996304206
rescue159 	 0 	 0 	 0.0
rescue160 	 1 	 1 	 10344.999999573956
rescue161 	 2 	 2 	 22226.449999503504
rescue162 	 3 	 3 	 12050.666666240637
rescue163 	 1 	 1 	 6238.299999779934
rescue164 	 0 	 0 	 0.0
rescue165 	 2 	 2 	 18985.34999954764
rescue166 	 1 	 1 	 16207.899999709363
rescue167 	 0 	 0 	 0.0
rescue168 	 1 	 1 	 28733.799999558287
rescue169 	 2 	 0 	 0.0
rescue170 	 1 	 1 	 522.9999997234045
rescue171 	 0 	 0 	 0.0
rescue172 	 2 	 2 	 11805.349999743627
rescue173 	 2 	 2 	 27219.44999950349
rescue174 	 0 	 0 	 0.0
rescue175 	 3 	 3 	 13772.066666372028
rescue176 	 3 	 3 	 5376.999999724481
rescue177 	 4 	 0 	 0.0
rescue178 	 3 	 3 	 28943.599999364975
rescue179 	 0 	 0 	 0.0
rescue180 	 1 	 1 	 5690.5999996584505
rescue181 	 2 	 2 	 5541.0499997544575
rescue182 	 1 	 0 	 0.0
rescue183 	 1 	 1 	 16632.399999599344
rescue184 	 1 	 1 	 10256.999999634842
rescue185 	 1 	 1 	 4629.699999904387
rescue186 	 2 	 2 	 4792.599999728793
rescue187 	 1 	 1 	 6674.499999653912
rescue188 	 0 	 0 	 0.0
rescue189 	 2 	 2 	 4372.7499996441
rescue190 	 1 	 0 	 0.0
rescue191 	 2 	 2 	 25887.249999533353
rescue192 	 0 	 0 	 0.0
rescue193 	 1 	 0 	 0.0
rescue194 	 1 	 1 	 2727.9999996517363
policepatrol195 	 2 	 2 	 10026.449999579989
policepatrol196 	 2 	 2 	 1674.4499999138643
policepatrol197 	 1 	 1 	 1108.499999801963
policepatrol198 	 1 	 1 	 3830.79999963336
policepatrol199 	 0 	 0 	 0.0
people200 	 0 	 0 	 0.0
people201 	 0 	 0 	 0.0
people202 	 2 	 0 	 0.0
people203 	 2 	 0 	 0.0
people204 	 4 	 0 	 0.0
people205 	 0 	 0 	 0.0
people206 	 0 	 0 	 0.0
people207 	 0 	 0 	 0.0
people208 	 0 	 0 	 0.0
people209 	 0 	 0 	 0.0
people210 	 2 	 0 	 0.0
people211 	 1 	 1 	 12084.399999788926
people212 	 0 	 0 	 0.0
people213 	 0 	 0 	 0.0
people214 	 1 	 1 	 6038.799999630566
people215 	 3 	 0 	 0.0
people216 	 1 	 0 	 0.0
people217 	 1 	 0 	 0.0
people218 	 0 	 0 	 0.0
people219 	 3 	 0 	 0.0
people220 	 2 	 0 	 0.0
people221 	 1 	 0 	 0.0
people222 	 1 	 1 	 8479.299999701689
people223 	 1 	 1 	 2797.899999793677
people224 	 0 	 0 	 0.0
225 	 300 	 178 	 5227.657355416432 	 84600.00000043648 	 100000000 	 2
