Host 	 Total Query 	 Success
neighborhood0 	 0 	 0 	 0.0
neighborhood1 	 0 	 0 	 0.0
neighborhood2 	 0 	 0 	 0.0
neighborhood3 	 0 	 0 	 0.0
neighborhood4 	 0 	 0 	 0.0
neighborhood5 	 0 	 0 	 0.0
neighborhood6 	 0 	 0 	 0.0
neighborhood7 	 0 	 0 	 0.0
neighborhood8 	 0 	 0 	 0.0
neighborhood9 	 0 	 0 	 0.0
house10 	 0 	 0 	 0.0
house11 	 5 	 5 	 1764.319999814863
house12 	 3 	 0 	 0.0
house13 	 1 	 0 	 0.0
house14 	 1 	 0 	 0.0
house15 	 0 	 0 	 0.0
house16 	 4 	 4 	 20379.324999482422
house17 	 0 	 0 	 0.0
house18 	 3 	 3 	 4810.3666665150295
house19 	 2 	 2 	 43138.849999620346
house20 	 2 	 2 	 7368.199999769602
house21 	 1 	 0 	 0.0
house22 	 4 	 2 	 12890.199999668932
house23 	 0 	 0 	 0.0
house24 	 2 	 0 	 0.0
house25 	 4 	 4 	 6249.14999976406
house26 	 0 	 0 	 0.0
house27 	 0 	 0 	 0.0
house28 	 1 	 1 	 28427.099999425845
house29 	 3 	 3 	 16686.166666282614
house30 	 4 	 4 	 23263.699999459834
house31 	 1 	 1 	 3910.5999996959945
house32 	 0 	 0 	 0.0
house33 	 4 	 4 	 27411.949999482415
house34 	 2 	 2 	 6287.799999800167
house35 	 2 	 0 	 0.0
house36 	 2 	 0 	 0.0
house37 	 1 	 1 	 9074.699999726552
house38 	 0 	 0 	 0.0
house39 	 1 	 0 	 0.0
house40 	 2 	 2 	 2208.3499997838608
house41 	 0 	 0 	 0.0
house42 	 0 	 0 	 0.0
house43 	 4 	 4 	 3247.8749997059876
house44 	 2 	 0 	 0.0
house45 	 1 	 1 	 21905.599999493737
house46 	 1 	 1 	 12745.09999969689
house47 	 8 	 8 	 22614.249999425916
house48 	 0 	 0 	 0.0
house49 	 3 	 3 	 12888.599999696198
house50 	 0 	 0 	 0.0
house51 	 2 	 2 	 12989.749999602525
house52 	 0 	 0 	 0.0
house53 	 2 	 2 	 21419.04999960233
house54 	 0 	 0 	 0.0
house55 	 6 	 6 	 4020.7999997457687
house56 	 2 	 2 	 1828.7999997451461
house57 	 0 	 0 	 0.0
house58 	 0 	 0 	 0.0
house59 	 0 	 0 	 0.0
house60 	 1 	 0 	 0.0
house61 	 1 	 1 	 3027.599999911403
house62 	 4 	 4 	 37650.04999937196
house63 	 2 	 2 	 1422.3499996563005
house64 	 2 	 0 	 0.0
house65 	 2 	 2 	 14059.049999602332
house66 	 0 	 0 	 0.0
house67 	 1 	 0 	 0.0
house68 	 1 	 0 	 0.0
house69 	 4 	 4 	 3834.249999715732
house70 	 2 	 2 	 2360.699999699689
house71 	 0 	 0 	 0.0
house72 	 4 	 4 	 22774.249999425916
house73 	 2 	 2 	 791.799999787012
house74 	 1 	 1 	 45903.60000036894
house75 	 1 	 1 	 47193.79999965428
house76 	 0 	 0 	 0.0
house77 	 2 	 2 	 6439.449999695749
house78 	 1 	 1 	 7357.799999685878
house79 	 0 	 0 	 0.0
house80 	 0 	 0 	 0.0
house81 	 1 	 1 	 2354.5999998164225
house82 	 2 	 2 	 38930.14999962217
house83 	 0 	 0 	 0.0
house84 	 0 	 0 	 0.0
house85 	 0 	 0 	 0.0
house86 	 2 	 2 	 4232.699999701552
house87 	 1 	 1 	 367.89999994219033
house88 	 0 	 0 	 0.0
house89 	 2 	 2 	 7850.54999966823
house90 	 1 	 1 	 54377.60000012831
house91 	 0 	 0 	 0.0
house92 	 2 	 2 	 2728.499999764186
house93 	 0 	 0 	 0.0
house94 	 1 	 1 	 1497.6999998945503
house95 	 0 	 0 	 0.0
house96 	 0 	 0 	 0.0
house97 	 3 	 3 	 38029.033332989624
house98 	 3 	 0 	 0.0
house99 	 5 	 0 	 0.0
house100 	 1 	 1 	 29677.6999994878
house101 	 4 	 0 	 0.0
house102 	 4 	 4 	 40628.949999656325
house103 	 0 	 0 	 0.0
house104 	 1 	 0 	 0.0
house105 	 2 	 0 	 0.0
house106 	 1 	 1 	 25628.199999482407
house107 	 1 	 0 	 0.0
house108 	 1 	 0 	 0.0
house109 	 0 	 0 	 0.0
reliefcenter110 	 0 	 0 	 0.0
reliefcenter111 	 0 	 0 	 0.0
reliefcenter112 	 3 	 3 	 5523.699999774343
reliefcenter113 	 3 	 3 	 2653.2666665073034
reliefcenter114 	 0 	 0 	 0.0
reliefcenter115 	 0 	 0 	 0.0
reliefcenter116 	 0 	 0 	 0.0
reliefcenter117 	 1 	 1 	 5231.299999635798
reliefcenter118 	 0 	 0 	 0.0
mainreliefcenter119 	 2 	 2 	 1463.2499998100702
mainreliefcenter120 	 2 	 2 	 1446.9999998219482
policestation121 	 1 	 1 	 2984.5999997630206
publicworks122 	 1 	 1 	 32233.3999994268
evacuation123 	 5 	 5 	 5764.879999778066
evacuation124 	 0 	 0 	 0.0
evacuation125 	 3 	 3 	 6289.366666458741
evacuation126 	 3 	 3 	 11392.466666385722
evacuation127 	 1 	 1 	 1778.699999697681
medical128 	 5 	 5 	 2111.959999806916
medical129 	 0 	 0 	 0.0
supply130 	 3 	 3 	 4492.999999671221
supply131 	 0 	 0 	 0.0
supply132 	 1 	 0 	 0.0
supply133 	 1 	 1 	 14322.799999456467
supply134 	 0 	 0 	 0.0
supply135 	 0 	 0 	 0.0
supply136 	 1 	 1 	 2710.7999997083316
supply137 	 2 	 2 	 5902.449999661654
supply138 	 1 	 1 	 10048.699999757548
supply139 	 0 	 0 	 0.0
supply140 	 3 	 0 	 0.0
supply141 	 2 	 2 	 408.84999977814914
supply142 	 5 	 5 	 8852.039999696452
supply143 	 1 	 1 	 15471.799999748946
supply144 	 1 	 1 	 6469.199999653174
supply145 	 1 	 0 	 0.0
supply146 	 0 	 0 	 0.0
supply147 	 0 	 0 	 0.0
supply148 	 1 	 0 	 0.0
supply149 	 5 	 5 	 38485.49999956238
emergency150 	 0 	 0 	 0.0
emergency151 	 0 	 0 	 0.0
emergency152 	 1 	 0 	 0.0
emergency153 	 1 	 1 	 16433.69999966277
repairer154 	 3 	 3 	 13514.833332856351
rescue155 	 1 	 1 	 17522.69999959384
rescue156 	 0 	 0 	 0.0
rescue157 	 1 	 1 	 34286.79999944349
rescue158 	 1 	 1 	 17550.19999941183
rescue159 	 0 	 0 	 0.0
rescue160 	 1 	 1 	 8775.299999596798
rescue161 	 2 	 2 	 5043.049999753555
rescue162 	 3 	 3 	 5680.166666333341
rescue163 	 1 	 1 	 1112.2999998545238
rescue164 	 0 	 0 	 0.0
rescue165 	 2 	 2 	 14348.049999615123
rescue166 	 1 	 1 	 8562.999999820608
rescue167 	 0 	 0 	 0.0
rescue168 	 1 	 1 	 22868.799999643634
rescue169 	 2 	 2 	 27370.04999939466
rescue170 	 1 	 1 	 3868.9999996747138
rescue171 	 0 	 0 	 0.0
rescue172 	 2 	 2 	 54338.85000013537
rescue173 	 2 	 2 	 22579.249999571013
rescue174 	 0 	 0 	 0.0
rescue175 	 3 	 3 	 7355.833333074964
rescue176 	 3 	 3 	 9397.966666332633
rescue177 	 4 	 4 	 6806.874999730566
rescue178 	 3 	 3 	 4781.233333002222
rescue179 	 0 	 0 	 0.0
rescue180 	 1 	 0 	 0.0
rescue181 	 2 	 2 	 9224.79999970085
rescue182 	 1 	 1 	 13189.299999575873
rescue183 	 1 	 1 	 2010.2999998121195
rescue184 	 1 	 1 	 13262.8999995911
rescue185 	 1 	 1 	 32849.099999493745
rescue186 	 2 	 2 	 12603.049999615137
rescue187 	 1 	 0 	 0.0
rescue188 	 0 	 0 	 0.0
rescue189 	 2 	 2 	 26157.54999932709
rescue190 	 1 	 1 	 1681.6999996981613
rescue191 	 2 	 2 	 9606.549999770268
rescue192 	 0 	 0 	 0.0
rescue193 	 1 	 1 	 19151.79999963579
rescue194 	 1 	 1 	 7019.9999995892795
policepatrol195 	 2 	 2 	 326.3999997211431
policepatrol196 	 2 	 2 	 1302.4499999192776
policepatrol197 	 1 	 1 	 67.79999981710353
policepatrol198 	 1 	 1 	 1657.9999996649785
policepatrol199 	 0 	 0 	 0.0
people200 	 0 	 0 	 0.0
people201 	 0 	 0 	 0.0
people202 	 2 	 0 	 0.0
people203 	 2 	 2 	 19604.64999953118
people204 	 4 	 4 	 34495.549999336836
people205 	 0 	 0 	 0.0
people206 	 0 	 0 	 0.0
people207 	 0 	 0 	 0.0
people208 	 0 	 0 	 0.0
people209 	 0 	 0 	 0.0
people210 	 2 	 2 	 7312.499999721926
people211 	 1 	 0 	 0.0
people212 	 0 	 0 	 0.0
people213 	 0 	 0 	 0.0
people214 	 1 	 1 	 1736.2999996931758
people215 	 3 	 3 	 13269.099999738624
people216 	 1 	 1 	 1821.1999997920575
people217 	 1 	 1 	 21475.89999953119
people218 	 0 	 0 	 0.0
people219 	 3 	 3 	 8148.966666405446
people220 	 2 	 0 	 0.0
people221 	 1 	 1 	 625.1999997265739
people222 	 1 	 0 	 0.0
people223 	 1 	 1 	 9400.699999697594
people224 	 0 	 0 	 0.0
225 	 300 	 246 	 6768.389518355139 	 84600.00000043648 	 100000000 	 3
