Host 	 Total Query 	 Success
neighborhood0 	 0 	 0 	 0.0
neighborhood1 	 0 	 0 	 0.0
neighborhood2 	 0 	 0 	 0.0
neighborhood3 	 0 	 0 	 0.0
neighborhood4 	 0 	 0 	 0.0
neighborhood5 	 0 	 0 	 0.0
neighborhood6 	 0 	 0 	 0.0
neighborhood7 	 0 	 0 	 0.0
neighborhood8 	 0 	 0 	 0.0
neighborhood9 	 0 	 0 	 0.0
house10 	 0 	 0 	 0.0
house11 	 0 	 0 	 0.0
house12 	 9 	 9 	 3564.6444441813537
house13 	 0 	 0 	 0.0
house14 	 0 	 0 	 0.0
house15 	 4 	 4 	 10950.099999707525
house16 	 0 	 0 	 0.0
house17 	 2 	 2 	 3247.5499997894603
house18 	 0 	 0 	 0.0
house19 	 1 	 0 	 0.0
house20 	 3 	 3 	 3790.5666663774464
house21 	 3 	 3 	 1111.533333134629
house22 	 11 	 11 	 2992.009090738422
house23 	 5 	 5 	 10449.879999672361
house24 	 3 	 3 	 3666.733333050106
house25 	 14 	 14 	 8061.457142572595
house26 	 3 	 3 	 5724.966666520347
house27 	 5 	 5 	 3186.279999781412
house28 	 0 	 0 	 0.0
house29 	 2 	 2 	 3418.2499996698643
house30 	 0 	 0 	 0.0
house31 	 3 	 0 	 0.0
house32 	 13 	 13 	 2029.6615382200068
house33 	 4 	 0 	 0.0
house34 	 4 	 4 	 9111.124999718337
house35 	 0 	 0 	 0.0
house36 	 12 	 12 	 4504.433333071908
house37 	 0 	 0 	 0.0
house38 	 3 	 3 	 11092.399999592533
house39 	 7 	 7 	 8116.785713995472
house40 	 15 	 15 	 8398.033333032432
house41 	 0 	 0 	 0.0
house42 	 1 	 1 	 7282.499999703272
house43 	 3 	 3 	 6838.733333057188
house44 	 1 	 1 	 7411.699999610821
house45 	 0 	 0 	 0.0
house46 	 5 	 5 	 3973.1999997444436
house47 	 4 	 4 	 25110.949999464206
house48 	 5 	 5 	 1871.4199998347235
house49 	 0 	 0 	 0.0
house50 	 2 	 2 	 34378.149999391666
house51 	 10 	 10 	 19079.349999569018
house52 	 6 	 6 	 3868.3166663933885
house53 	 6 	 0 	 0.0
house54 	 4 	 4 	 23385.149999463945
house55 	 3 	 3 	 2501.8333331659305
house56 	 2 	 2 	 3603.1999996431914
house57 	 0 	 0 	 0.0
house58 	 0 	 0 	 0.0
house59 	 0 	 0 	 0.0
house60 	 3 	 3 	 3001.7333331096074
house61 	 1 	 1 	 26431.599999555932
house62 	 8 	 4 	 7075.449999806049
house63 	 0 	 0 	 0.0
house64 	 0 	 0 	 0.0
house65 	 0 	 0 	 0.0
house66 	 0 	 0 	 0.0
house67 	 4 	 4 	 3130.0749997685853
house68 	 1 	 1 	 1617.5999997503168
house69 	 0 	 0 	 0.0
house70 	 3 	 3 	 1562.7333330889498
house71 	 10 	 10 	 21899.549999548493
house72 	 0 	 0 	 0.0
house73 	 4 	 4 	 2193.6499996734237
house74 	 0 	 0 	 0.0
house75 	 13 	 13 	 2299.784615141374
house76 	 2 	 2 	 2324.449999800101
house77 	 0 	 0 	 0.0
house78 	 1 	 1 	 13452.899999566915
house79 	 2 	 2 	 14398.09999969728
house80 	 0 	 0 	 0.0
house81 	 0 	 0 	 0.0
house82 	 10 	 0 	 0.0
house83 	 6 	 6 	 10473.316666336816
house84 	 8 	 8 	 7424.62499972664
house85 	 9 	 9 	 27207.799999383053
house86 	 3 	 3 	 7541.599999714867
house87 	 4 	 4 	 32226.149999391666
house88 	 2 	 2 	 17271.6999994855
house89 	 2 	 2 	 34371.84999938311
house90 	 4 	 4 	 9362.874999638305
house91 	 6 	 6 	 2282.8833331491714
house92 	 0 	 0 	 0.0
house93 	 5 	 5 	 9197.059999727007
house94 	 1 	 1 	 1508.299999696028
house95 	 1 	 1 	 10575.499999803895
house96 	 1 	 1 	 5363.69999978847
house97 	 3 	 3 	 4380.266666444456
house98 	 4 	 4 	 4143.299999752793
house99 	 6 	 6 	 1025.0333331702295
house100 	 7 	 7 	 22974.55714234264
house101 	 5 	 5 	 16737.399999517907
house102 	 2 	 0 	 0.0
house103 	 0 	 0 	 0.0
house104 	 5 	 5 	 11578.219999678106
house105 	 1 	 1 	 692.4999996697152
house106 	 5 	 5 	 24388.099999542737
house107 	 0 	 0 	 0.0
house108 	 0 	 0 	 0.0
house109 	 7 	 7 	 1574.5428569652443
reliefcenter110 	 0 	 0 	 0.0
reliefcenter111 	 4 	 4 	 10455.04999971269
reliefcenter112 	 0 	 0 	 0.0
reliefcenter113 	 3 	 3 	 4162.299999752402
reliefcenter114 	 7 	 7 	 9243.328571124464
reliefcenter115 	 5 	 5 	 4349.0799997256545
reliefcenter116 	 1 	 1 	 69.09999989438438
reliefcenter117 	 4 	 4 	 9002.599999741804
reliefcenter118 	 4 	 4 	 3475.899999745975
mainreliefcenter119 	 2 	 2 	 1226.8499997390045
mainreliefcenter120 	 2 	 2 	 1096.299999786539
policestation121 	 4 	 4 	 8383.699999728342
publicworks122 	 0 	 0 	 0.0
evacuation123 	 8 	 8 	 2039.83749983282
evacuation124 	 4 	 0 	 0.0
evacuation125 	 1 	 1 	 11573.29999962081
evacuation126 	 0 	 0 	 0.0
evacuation127 	 2 	 2 	 6279.649999734627
medical128 	 0 	 0 	 0.0
medical129 	 10 	 10 	 4066.5799997676004
supply130 	 0 	 0 	 0.0
supply131 	 6 	 6 	 32893.18333272244
supply132 	 0 	 0 	 0.0
supply133 	 0 	 0 	 0.0
supply134 	 0 	 0 	 0.0
supply135 	 5 	 5 	 24808.99999946313
supply136 	 0 	 0 	 0.0
supply137 	 7 	 7 	 2374.3857140363266
supply138 	 3 	 3 	 6047.733333047899
supply139 	 9 	 7 	 7986.742856873267
supply140 	 4 	 4 	 1944.149999793759
supply141 	 0 	 0 	 0.0
supply142 	 2 	 2 	 527.3499997331201
supply143 	 7 	 7 	 7831.128571113216
supply144 	 8 	 8 	 2666.937499803555
supply145 	 0 	 0 	 0.0
supply146 	 5 	 5 	 5602.939999776512
supply147 	 6 	 6 	 1889.449999821097
supply148 	 2 	 2 	 144.54999976127328
supply149 	 0 	 0 	 0.0
emergency150 	 1 	 1 	 652.599999883565
emergency151 	 7 	 7 	 5916.428571115866
emergency152 	 1 	 1 	 15683.99999944504
emergency153 	 4 	 4 	 48180.25000022299
repairer154 	 3 	 0 	 0.0
rescue155 	 0 	 0 	 0.0
rescue156 	 5 	 0 	 0.0
rescue157 	 4 	 4 	 37074.649999380796
rescue158 	 1 	 1 	 10529.799999529823
rescue159 	 3 	 3 	 7315.699999807094
rescue160 	 4 	 4 	 7783.124999701458
rescue161 	 1 	 1 	 8317.299999691939
rescue162 	 3 	 3 	 11172.533332959896
rescue163 	 2 	 2 	 4173.299999876337
rescue164 	 5 	 5 	 4535.519999821008
rescue165 	 3 	 3 	 43045.73333344714
rescue166 	 3 	 3 	 11736.399999566747
rescue167 	 5 	 5 	 7487.7799997522525
rescue168 	 0 	 0 	 0.0
rescue169 	 0 	 0 	 0.0
rescue170 	 6 	 6 	 4821.0666664173195
rescue171 	 0 	 0 	 0.0
rescue172 	 6 	 6 	 14916.533332987992
rescue173 	 0 	 0 	 0.0
rescue174 	 2 	 2 	 13008.549999562438
rescue175 	 0 	 0 	 0.0
rescue176 	 2 	 2 	 21375.54999955826
rescue177 	 8 	 8 	 35213.5499993509
rescue178 	 2 	 2 	 19857.549999562423
rescue179 	 11 	 11 	 5725.32727248419
rescue180 	 0 	 0 	 0.0
rescue181 	 1 	 1 	 13239.199999585857
rescue182 	 4 	 4 	 10844.64999966296
rescue183 	 1 	 1 	 9466.099999781858
rescue184 	 0 	 0 	 0.0
rescue185 	 1 	 1 	 44460.30000005769
rescue186 	 3 	 3 	 11117.53333298204
rescue187 	 8 	 8 	 7573.999999681917
rescue188 	 2 	 2 	 24284.749999400676
rescue189 	 0 	 0 	 0.0
rescue190 	 0 	 0 	 0.0
rescue191 	 2 	 2 	 9765.19999969578
rescue192 	 10 	 10 	 4439.349999730629
rescue193 	 5 	 5 	 4977.599999715951
rescue194 	 11 	 11 	 3683.227272528131
policepatrol195 	 0 	 0 	 0.0
policepatrol196 	 5 	 5 	 6103.639999764569
policepatrol197 	 3 	 3 	 12580.599999616396
policepatrol198 	 3 	 3 	 4389.866666376175
policepatrol199 	 0 	 0 	 0.0
people200 	 8 	 8 	 5175.712499772113
people201 	 4 	 4 	 8842.049999735293
people202 	 5 	 0 	 0.0
people203 	 6 	 6 	 5546.983333074899
people204 	 10 	 10 	 3019.05999977998
people205 	 0 	 0 	 0.0
people206 	 1 	 1 	 8282.399999644484
people207 	 4 	 4 	 3252.2749998097634
people208 	 4 	 4 	 11287.424999644409
people209 	 2 	 2 	 849.1999998755819
people210 	 3 	 3 	 8045.599999706447
people211 	 5 	 5 	 38920.39999952605
people212 	 5 	 0 	 0.0
people213 	 4 	 4 	 1292.3749997901477
people214 	 4 	 4 	 3389.249999714756
people215 	 5 	 5 	 4288.8999998231075
people216 	 2 	 2 	 15150.09999969728
people217 	 0 	 0 	 0.0
people218 	 0 	 0 	 0.0
people219 	 1 	 1 	 189.4999997780833
people220 	 4 	 4 	 6982.149999736514
people221 	 5 	 5 	 5272.699999759571
people222 	 0 	 0 	 0.0
people223 	 4 	 0 	 0.0
people224 	 0 	 0 	 0.0
225 	 699 	 641 	 6265.716854080496 	 84600.00000043648 	 100000000 	 4
