Host 	 Total Query 	 Success
neighborhood0 	 0 	 0 	 0.0
neighborhood1 	 0 	 0 	 0.0
neighborhood2 	 0 	 0 	 0.0
neighborhood3 	 0 	 0 	 0.0
neighborhood4 	 0 	 0 	 0.0
neighborhood5 	 0 	 0 	 0.0
neighborhood6 	 0 	 0 	 0.0
neighborhood7 	 0 	 0 	 0.0
neighborhood8 	 0 	 0 	 0.0
neighborhood9 	 0 	 0 	 0.0
house10 	 0 	 0 	 0.0
house11 	 4 	 4 	 7587.999999675978
house12 	 0 	 0 	 0.0
house13 	 0 	 0 	 0.0
house14 	 1 	 1 	 33875.0999999277
house15 	 0 	 0 	 0.0
house16 	 9 	 9 	 8949.744444074197
house17 	 1 	 1 	 1470.1999998898282
house18 	 1 	 0 	 0.0
house19 	 3 	 0 	 0.0
house20 	 0 	 0 	 0.0
house21 	 2 	 2 	 2147.4499996960403
house22 	 5 	 5 	 2660.239999788601
house23 	 8 	 8 	 13069.74999957703
house24 	 3 	 3 	 4974.199999759057
house25 	 0 	 0 	 0.0
house26 	 0 	 0 	 0.0
house27 	 4 	 4 	 2879.3999998376576
house28 	 3 	 3 	 2648.0333330009794
house29 	 3 	 3 	 5497.633333093775
house30 	 0 	 0 	 0.0
house31 	 0 	 0 	 0.0
house32 	 7 	 7 	 4339.957142586403
house33 	 3 	 0 	 0.0
house34 	 1 	 1 	 189.1999998036954
house35 	 5 	 5 	 5593.899999672431
house36 	 4 	 4 	 4679.374999706576
house37 	 0 	 0 	 0.0
house38 	 2 	 2 	 6149.199999692057
house39 	 1 	 1 	 16520.999999518077
house40 	 0 	 0 	 0.0
house41 	 0 	 0 	 0.0
house42 	 2 	 2 	 7969.7499997715
house43 	 3 	 3 	 11025.56666632426
house44 	 0 	 0 	 0.0
house45 	 1 	 1 	 166.29999969832716
house46 	 3 	 3 	 3441.5666663857846
house47 	 8 	 8 	 25475.949999464192
house48 	 2 	 2 	 1233.499999768479
house49 	 0 	 0 	 0.0
house50 	 0 	 0 	 0.0
house51 	 0 	 0 	 0.0
house52 	 0 	 0 	 0.0
house53 	 6 	 0 	 0.0
house54 	 5 	 5 	 24446.19999946394
house55 	 0 	 0 	 0.0
house56 	 0 	 0 	 0.0
house57 	 1 	 0 	 0.0
house58 	 15 	 12 	 23055.62499997305
house59 	 5 	 5 	 3312.959999859474
house60 	 1 	 1 	 355.7999998212945
house61 	 0 	 0 	 0.0
house62 	 3 	 0 	 0.0
house63 	 6 	 6 	 15428.616666296564
house64 	 0 	 0 	 0.0
house65 	 0 	 0 	 0.0
house66 	 0 	 0 	 0.0
house67 	 0 	 0 	 0.0
house68 	 1 	 1 	 1202.7999997861552
house69 	 8 	 0 	 0.0
house70 	 7 	 7 	 8952.799999729856
house71 	 4 	 4 	 17725.249999548516
house72 	 1 	 1 	 4632.599999677572
house73 	 0 	 0 	 0.0
house74 	 1 	 0 	 0.0
house75 	 2 	 2 	 3257.6499997515966
house76 	 2 	 2 	 1322.9499997103667
house77 	 10 	 10 	 4633.79999972931
house78 	 6 	 6 	 17460.066666233553
house79 	 4 	 4 	 15434.49999959128
house80 	 3 	 3 	 41928.866666283946
house81 	 8 	 0 	 0.0
house82 	 0 	 0 	 0.0
house83 	 6 	 6 	 8858.516666330395
house84 	 2 	 2 	 7403.749999726651
house85 	 1 	 1 	 24006.099999383077
house86 	 3 	 3 	 5005.433333028453
house87 	 1 	 1 	 43961.19999939161
house88 	 5 	 5 	 23987.99999948551
house89 	 8 	 8 	 29201.537499383085
house90 	 4 	 4 	 10178.874999638305
house91 	 2 	 2 	 6638.449999643028
house92 	 1 	 1 	 43961.80000018141
house93 	 1 	 1 	 1030.0999997388426
house94 	 4 	 4 	 1791.6999998290394
house95 	 3 	 3 	 5871.9999998038875
house96 	 5 	 5 	 4202.619999760104
house97 	 1 	 1 	 2885.899999911602
house98 	 2 	 2 	 4486.849999707167
house99 	 5 	 5 	 2053.3599998242535
house100 	 1 	 1 	 23045.69999948553
house101 	 2 	 2 	 21459.84999951792
house102 	 4 	 0 	 0.0
house103 	 1 	 1 	 317.4999997780833
house104 	 0 	 0 	 0.0
house105 	 0 	 0 	 0.0
house106 	 10 	 10 	 17646.949999542718
house107 	 0 	 0 	 0.0
house108 	 4 	 4 	 7940.649999701378
house109 	 5 	 5 	 1891.4599997773432
reliefcenter110 	 2 	 2 	 28992.849999452592
reliefcenter111 	 1 	 1 	 23645.19999941627
reliefcenter112 	 0 	 0 	 0.0
reliefcenter113 	 6 	 6 	 4506.2499997315645
reliefcenter114 	 2 	 2 	 7180.349999781825
reliefcenter115 	 4 	 4 	 2183.9999998263556
reliefcenter116 	 11 	 11 	 5621.072727043225
reliefcenter117 	 2 	 2 	 8069.6999996920495
reliefcenter118 	 0 	 0 	 0.0
mainreliefcenter119 	 2 	 2 	 823.0999997062318
mainreliefcenter120 	 4 	 4 	 1073.0249997974715
policestation121 	 1 	 1 	 14034.69999976334
publicworks122 	 0 	 0 	 0.0
evacuation123 	 2 	 2 	 1520.2999998311261
evacuation124 	 0 	 0 	 0.0
evacuation125 	 0 	 0 	 0.0
evacuation126 	 0 	 0 	 0.0
evacuation127 	 6 	 6 	 5101.966666417733
medical128 	 0 	 0 	 0.0
medical129 	 9 	 9 	 3176.355555367575
supply130 	 2 	 2 	 10664.14999963171
supply131 	 4 	 4 	 28719.349999389113
supply132 	 3 	 3 	 3148.799999723844
supply133 	 0 	 0 	 0.0
supply134 	 1 	 1 	 529.1999996916493
supply135 	 7 	 7 	 25435.78571374884
supply136 	 5 	 5 	 7753.619999789362
supply137 	 0 	 0 	 0.0
supply138 	 7 	 7 	 7516.8857140358
supply139 	 0 	 0 	 0.0
supply140 	 1 	 1 	 20.29999973491067
supply141 	 5 	 5 	 787.4399997979723
supply142 	 4 	 4 	 2751.624999804476
supply143 	 4 	 4 	 6764.849999756207
supply144 	 3 	 3 	 2487.899999734703
supply145 	 3 	 3 	 4062.0333331401234
supply146 	 1 	 1 	 864.4999998115636
supply147 	 7 	 7 	 2819.9857140538566
supply148 	 4 	 4 	 2440.4999998312396
supply149 	 0 	 0 	 0.0
emergency150 	 5 	 5 	 2570.1999997842295
emergency151 	 20 	 20 	 5297.074999768787
emergency152 	 6 	 6 	 23578.58333277835
emergency153 	 1 	 1 	 17183.599999597376
repairer154 	 5 	 0 	 0.0
rescue155 	 2 	 2 	 31160.149999364887
rescue156 	 5 	 0 	 0.0
rescue157 	 3 	 3 	 29954.3999993808
rescue158 	 3 	 3 	 4539.1999996863815
rescue159 	 3 	 3 	 4857.699999686403
rescue160 	 1 	 1 	 13631.699999739401
rescue161 	 16 	 16 	 9597.449999698698
rescue162 	 3 	 3 	 3681.899999789815
rescue163 	 2 	 2 	 1471.2999997394054
rescue164 	 2 	 2 	 6167.849999877581
rescue165 	 0 	 0 	 0.0
rescue166 	 0 	 0 	 0.0
rescue167 	 9 	 9 	 10048.966666414482
rescue168 	 2 	 2 	 6917.399999570749
rescue169 	 0 	 0 	 0.0
rescue170 	 9 	 9 	 4363.488888669715
rescue171 	 1 	 1 	 12022.699999570963
rescue172 	 2 	 2 	 15621.649999717429
rescue173 	 0 	 0 	 0.0
rescue174 	 0 	 0 	 0.0
rescue175 	 1 	 1 	 3133.3999996407147
rescue176 	 3 	 3 	 17834.466666224926
rescue177 	 3 	 3 	 34536.299999350915
rescue178 	 6 	 6 	 15366.883332895755
rescue179 	 0 	 0 	 0.0
rescue180 	 0 	 0 	 0.0
rescue181 	 3 	 3 	 10541.033332919184
rescue182 	 0 	 0 	 0.0
rescue183 	 5 	 5 	 6625.199999755678
rescue184 	 2 	 2 	 8458.999999745523
rescue185 	 3 	 3 	 47756.80000005771
rescue186 	 0 	 0 	 0.0
rescue187 	 1 	 1 	 8256.199999739394
rescue188 	 8 	 8 	 30150.24999940065
rescue189 	 0 	 0 	 0.0
rescue190 	 4 	 4 	 9492.64999966296
rescue191 	 4 	 4 	 6367.924999751037
rescue192 	 0 	 0 	 0.0
rescue193 	 0 	 0 	 0.0
rescue194 	 2 	 2 	 6802.149999863228
policepatrol195 	 1 	 1 	 1406.5999997012332
policepatrol196 	 0 	 0 	 0.0
policepatrol197 	 0 	 0 	 0.0
policepatrol198 	 2 	 2 	 2121.049999746714
policepatrol199 	 1 	 1 	 4019.199999763332
people200 	 3 	 3 	 1310.833333204372
people201 	 1 	 1 	 9509.499999749096
people202 	 0 	 0 	 0.0
people203 	 0 	 0 	 0.0
people204 	 5 	 5 	 2359.019999834893
people205 	 4 	 4 	 46086.35000018167
people206 	 1 	 1 	 2939.399999644469
people207 	 5 	 5 	 3268.9799997605573
people208 	 4 	 4 	 9088.049999644401
people209 	 2 	 2 	 5467.049999881725
people210 	 0 	 0 	 0.0
people211 	 8 	 8 	 40059.54999952609
people212 	 2 	 0 	 0.0
people213 	 2 	 2 	 482.4999998692783
people214 	 1 	 1 	 9618.299999675335
people215 	 3 	 3 	 3861.999999794955
people216 	 12 	 12 	 13702.033332959933
people217 	 1 	 1 	 987.1999997795137
people218 	 1 	 1 	 8212.29999969952
people219 	 0 	 0 	 0.0
people220 	 0 	 0 	 0.0
people221 	 2 	 2 	 6864.449999612032
people222 	 11 	 11 	 8185.53636335617
people223 	 0 	 0 	 0.0
people224 	 0 	 0 	 0.0
225 	 599 	 546 	 6461.142554326531 	 84600.00000043648 	 100000000 	 4
