Host 	 Total Query 	 Success
neighborhood0 	 0 	 0 	 0.0
neighborhood1 	 0 	 0 	 0.0
neighborhood2 	 0 	 0 	 0.0
neighborhood3 	 0 	 0 	 0.0
neighborhood4 	 0 	 0 	 0.0
neighborhood5 	 0 	 0 	 0.0
neighborhood6 	 0 	 0 	 0.0
neighborhood7 	 0 	 0 	 0.0
neighborhood8 	 0 	 0 	 0.0
neighborhood9 	 0 	 0 	 0.0
house10 	 0 	 0 	 0.0
house11 	 5 	 0 	 0.0
house12 	 3 	 0 	 0.0
house13 	 0 	 0 	 0.0
house14 	 6 	 0 	 0.0
house15 	 14 	 0 	 0.0
house16 	 0 	 0 	 0.0
house17 	 0 	 0 	 0.0
house18 	 0 	 0 	 0.0
house19 	 8 	 0 	 0.0
house20 	 6 	 6 	 46307.149999931426
house21 	 0 	 0 	 0.0
house22 	 0 	 0 	 0.0
house23 	 6 	 6 	 29181.516666129886
house24 	 8 	 0 	 0.0
house25 	 9 	 0 	 0.0
house26 	 3 	 0 	 0.0
house27 	 1 	 0 	 0.0
house28 	 6 	 6 	 1382.616666455792
house29 	 7 	 7 	 5385.257142554228
house30 	 3 	 3 	 9652.066666261106
house31 	 0 	 0 	 0.0
house32 	 3 	 3 	 8125.966666313582
house33 	 5 	 0 	 0.0
house34 	 0 	 0 	 0.0
house35 	 5 	 5 	 13337.399999562727
house36 	 4 	 4 	 4927.799999716932
house37 	 0 	 0 	 0.0
house38 	 2 	 2 	 21174.44999949553
house39 	 6 	 6 	 10410.083333004908
house40 	 6 	 0 	 0.0
house41 	 3 	 0 	 0.0
house42 	 7 	 7 	 2708.2714283572436
house43 	 3 	 3 	 27699.866666046437
house44 	 0 	 0 	 0.0
house45 	 0 	 0 	 0.0
house46 	 3 	 0 	 0.0
house47 	 3 	 3 	 20572.099999495447
house48 	 7 	 0 	 0.0
house49 	 0 	 0 	 0.0
house50 	 0 	 0 	 0.0
house51 	 3 	 3 	 3432.5333330468397
house52 	 2 	 2 	 18557.149999523604
house53 	 0 	 0 	 0.0
house54 	 0 	 0 	 0.0
house55 	 0 	 0 	 0.0
house56 	 2 	 2 	 21702.449999416833
house57 	 0 	 0 	 0.0
house58 	 2 	 0 	 0.0
house59 	 0 	 0 	 0.0
house60 	 0 	 0 	 0.0
house61 	 5 	 5 	 8408.39999971655
house62 	 10 	 0 	 0.0
house63 	 0 	 0 	 0.0
house64 	 6 	 0 	 0.0
house65 	 4 	 0 	 0.0
house66 	 0 	 0 	 0.0
house67 	 4 	 4 	 40719.14999975424
house68 	 8 	 8 	 21278.0499994953
house69 	 11 	 11 	 30030.254545050124
house70 	 2 	 0 	 0.0
house71 	 6 	 6 	 15447.46666662265
house72 	 4 	 4 	 2988.049999789162
house73 	 0 	 0 	 0.0
house74 	 0 	 0 	 0.0
house75 	 8 	 7 	 9248.871428279681
house76 	 5 	 0 	 0.0
house77 	 5 	 0 	 0.0
house78 	 2 	 0 	 0.0
house79 	 0 	 0 	 0.0
house80 	 4 	 0 	 0.0
house81 	 0 	 0 	 0.0
house82 	 1 	 1 	 11602.399999614798
house83 	 9 	 9 	 3297.2777775430245
house84 	 4 	 0 	 0.0
house85 	 0 	 0 	 0.0
house86 	 0 	 0 	 0.0
house87 	 4 	 4 	 20584.449999573848
house88 	 4 	 4 	 20217.849999495946
house89 	 4 	 4 	 33511.249999368214
house90 	 0 	 0 	 0.0
house91 	 0 	 0 	 0.0
house92 	 6 	 0 	 0.0
house93 	 0 	 0 	 0.0
house94 	 2 	 2 	 13616.749999630421
house95 	 3 	 3 	 26665.866666225396
house96 	 10 	 10 	 10543.84999966084
house97 	 6 	 0 	 0.0
house98 	 0 	 0 	 0.0
house99 	 6 	 0 	 0.0
house100 	 1 	 1 	 14392.999999660802
house101 	 9 	 9 	 12237.055555167226
house102 	 11 	 2 	 13634.449999717242
house103 	 6 	 0 	 0.0
house104 	 12 	 12 	 7805.324999707421
house105 	 2 	 0 	 0.0
house106 	 6 	 0 	 0.0
house107 	 0 	 0 	 0.0
house108 	 0 	 0 	 0.0
house109 	 1 	 0 	 0.0
reliefcenter110 	 3 	 3 	 2722.333333160704
reliefcenter111 	 0 	 0 	 0.0
reliefcenter112 	 5 	 5 	 30707.899999379057
reliefcenter113 	 2 	 2 	 616.3499998156421
reliefcenter114 	 5 	 5 	 4568.119999780022
reliefcenter115 	 3 	 3 	 16925.666666320572
reliefcenter116 	 11 	 11 	 18570.14545409306
reliefcenter117 	 3 	 3 	 5772.06666642824
reliefcenter118 	 3 	 0 	 0.0
mainreliefcenter119 	 5 	 5 	 1501.2399998070491
mainreliefcenter120 	 2 	 2 	 11176.54999971692
policestation121 	 3 	 3 	 22793.366666260798
publicworks122 	 2 	 2 	 1911.1999997721214
evacuation123 	 5 	 0 	 0.0
evacuation124 	 3 	 3 	 2302.7333330303736
evacuation125 	 5 	 5 	 23125.259999702852
evacuation126 	 8 	 8 	 28561.549999446415
evacuation127 	 0 	 0 	 0.0
medical128 	 11 	 11 	 2201.363636162944
medical129 	 5 	 5 	 630.3799998404895
supply130 	 0 	 0 	 0.0
supply131 	 4 	 4 	 13330.899999611296
supply132 	 1 	 1 	 1789.499999803691
supply133 	 0 	 0 	 0.0
supply134 	 4 	 0 	 0.0
supply135 	 3 	 0 	 0.0
supply136 	 0 	 0 	 0.0
supply137 	 12 	 0 	 0.0
supply138 	 1 	 1 	 40639.699999783144
supply139 	 4 	 4 	 24820.04999940045
supply140 	 4 	 0 	 0.0
supply141 	 0 	 0 	 0.0
supply142 	 4 	 4 	 840.4249998464902
supply143 	 5 	 5 	 919.1399997906541
supply144 	 5 	 5 	 3657.339999810412
supply145 	 4 	 4 	 1365.899999735003
supply146 	 1 	 1 	 9955.29999980035
supply147 	 0 	 0 	 0.0
supply148 	 7 	 7 	 2633.18571409436
supply149 	 15 	 15 	 10568.419999738418
emergency150 	 1 	 1 	 34398.299999439536
emergency151 	 0 	 0 	 0.0
emergency152 	 8 	 8 	 11739.97499965162
emergency153 	 3 	 3 	 27383.033332728115
repairer154 	 0 	 0 	 0.0
rescue155 	 4 	 4 	 20503.54999956257
rescue156 	 0 	 0 	 0.0
rescue157 	 3 	 3 	 11218.29999969629
rescue158 	 3 	 3 	 31513.59999935904
rescue159 	 2 	 2 	 10430.699999618344
rescue160 	 2 	 2 	 15847.749999573974
rescue161 	 3 	 3 	 26152.033332836832
rescue162 	 0 	 0 	 0.0
rescue163 	 10 	 10 	 6066.09999974556
rescue164 	 13 	 13 	 13886.630768825153
rescue165 	 6 	 6 	 20689.183332880883
rescue166 	 0 	 0 	 0.0
rescue167 	 0 	 0 	 0.0
rescue168 	 8 	 8 	 20131.54999955826
rescue169 	 2 	 0 	 0.0
rescue170 	 3 	 3 	 4534.166666390064
rescue171 	 3 	 3 	 8020.133333008797
rescue172 	 12 	 12 	 7487.3583330625725
rescue173 	 5 	 5 	 25217.499999503467
rescue174 	 5 	 5 	 5378.47999976497
rescue175 	 6 	 6 	 14924.483333038695
rescue176 	 2 	 2 	 12040.349999743641
rescue177 	 0 	 0 	 0.0
rescue178 	 7 	 7 	 37829.95714222209
rescue179 	 0 	 0 	 0.0
rescue180 	 0 	 0 	 0.0
rescue181 	 8 	 8 	 3284.999999822123
rescue182 	 1 	 0 	 0.0
rescue183 	 0 	 0 	 0.0
rescue184 	 1 	 1 	 21968.99999963484
rescue185 	 3 	 3 	 52088.00000031354
rescue186 	 4 	 4 	 8544.849999728789
rescue187 	 0 	 0 	 0.0
rescue188 	 4 	 4 	 4348.149999735495
rescue189 	 0 	 0 	 0.0
rescue190 	 16 	 0 	 0.0
rescue191 	 0 	 0 	 0.0
rescue192 	 8 	 8 	 5201.999999703045
rescue193 	 0 	 0 	 0.0
rescue194 	 0 	 0 	 0.0
policepatrol195 	 9 	 9 	 14785.533332913295
policepatrol196 	 0 	 0 	 0.0
policepatrol197 	 10 	 10 	 12446.09999964578
policepatrol198 	 2 	 2 	 5287.0499996333565
policepatrol199 	 0 	 0 	 0.0
people200 	 3 	 1 	 163.49999976868276
people201 	 4 	 4 	 1580.9249998380437
people202 	 4 	 0 	 0.0
people203 	 3 	 0 	 0.0
people204 	 6 	 0 	 0.0
people205 	 1 	 0 	 0.0
people206 	 8 	 8 	 4771.54999977357
people207 	 5 	 5 	 3757.959999756701
people208 	 6 	 0 	 0.0
people209 	 4 	 4 	 8965.499999714113
people210 	 7 	 0 	 0.0
people211 	 4 	 4 	 8325.499999679829
people212 	 5 	 0 	 0.0
people213 	 8 	 8 	 3750.3624997750935
people214 	 7 	 7 	 15123.728571059115
people215 	 5 	 0 	 0.0
people216 	 13 	 0 	 0.0
people217 	 6 	 0 	 0.0
people218 	 0 	 0 	 0.0
people219 	 4 	 0 	 0.0
people220 	 6 	 0 	 0.0
people221 	 0 	 0 	 0.0
people222 	 1 	 1 	 4351.299999701689
people223 	 11 	 11 	 3293.1090907114776
people224 	 0 	 0 	 0.0
225 	 798 	 512 	 6190.332380998385 	 84600.00000043648 	 100000000 	 2
