Host 	 Total Query 	 Success
neighborhood0 	 0 	 0 	 0.0
neighborhood1 	 0 	 0 	 0.0
neighborhood2 	 0 	 0 	 0.0
neighborhood3 	 0 	 0 	 0.0
neighborhood4 	 0 	 0 	 0.0
neighborhood5 	 0 	 0 	 0.0
neighborhood6 	 0 	 0 	 0.0
neighborhood7 	 0 	 0 	 0.0
neighborhood8 	 0 	 0 	 0.0
neighborhood9 	 0 	 0 	 0.0
house10 	 0 	 0 	 0.0
house11 	 0 	 0 	 0.0
house12 	 1 	 0 	 0.0
house13 	 1 	 1 	 0.0
house14 	 0 	 0 	 0.0
house15 	 1 	 0 	 0.0
house16 	 0 	 0 	 0.0
house17 	 0 	 0 	 0.0
house18 	 0 	 0 	 0.0
house19 	 1 	 0 	 0.0
house20 	 0 	 0 	 0.0
house21 	 5 	 5 	 0.0
house22 	 3 	 3 	 0.0
house23 	 2 	 2 	 0.0
house24 	 1 	 0 	 0.0
house25 	 0 	 0 	 0.0
house26 	 0 	 0 	 0.0
house27 	 0 	 0 	 0.0
house28 	 4 	 4 	 0.0
house29 	 2 	 2 	 0.0
house30 	 0 	 0 	 0.0
house31 	 0 	 0 	 0.0
house32 	 0 	 0 	 0.0
house33 	 4 	 0 	 0.0
house34 	 1 	 0 	 0.0
house35 	 0 	 0 	 0.0
house36 	 1 	 1 	 0.0
house37 	 1 	 0 	 0.0
house38 	 2 	 2 	 0.0
house39 	 0 	 0 	 0.0
house40 	 1 	 0 	 0.0
house41 	 1 	 0 	 0.0
house42 	 0 	 0 	 0.0
house43 	 2 	 2 	 0.0
house44 	 2 	 0 	 0.0
house45 	 1 	 1 	 0.0
house46 	 2 	 0 	 0.0
house47 	 0 	 0 	 0.0
house48 	 2 	 0 	 0.0
house49 	 2 	 2 	 0.0
house50 	 2 	 2 	 0.0
house51 	 1 	 1 	 0.0
house52 	 0 	 0 	 0.0
house53 	 6 	 6 	 0.0
house54 	 1 	 1 	 0.0
house55 	 0 	 0 	 0.0
house56 	 1 	 1 	 0.0
house57 	 1 	 1 	 0.0
house58 	 0 	 0 	 0.0
house59 	 4 	 4 	 0.0
house60 	 4 	 0 	 0.0
house61 	 2 	 2 	 0.0
house62 	 0 	 0 	 0.0
house63 	 1 	 0 	 0.0
house64 	 3 	 0 	 0.0
house65 	 3 	 0 	 0.0
house66 	 3 	 0 	 0.0
house67 	 3 	 3 	 0.0
house68 	 2 	 2 	 0.0
house69 	 1 	 1 	 0.0
house70 	 0 	 0 	 0.0
house71 	 0 	 0 	 0.0
house72 	 4 	 4 	 0.0
house73 	 1 	 1 	 0.0
house74 	 2 	 2 	 0.0
house75 	 2 	 2 	 0.0
house76 	 2 	 2 	 0.0
house77 	 3 	 0 	 0.0
house78 	 3 	 0 	 0.0
house79 	 0 	 0 	 0.0
house80 	 7 	 0 	 0.0
house81 	 3 	 3 	 0.0
house82 	 0 	 0 	 0.0
house83 	 0 	 0 	 0.0
house84 	 1 	 0 	 0.0
house85 	 1 	 1 	 0.0
house86 	 3 	 3 	 0.0
house87 	 1 	 1 	 0.0
house88 	 3 	 3 	 0.0
house89 	 1 	 1 	 0.0
house90 	 1 	 0 	 0.0
house91 	 1 	 0 	 0.0
house92 	 1 	 0 	 0.0
house93 	 3 	 0 	 0.0
house94 	 0 	 0 	 0.0
house95 	 0 	 0 	 0.0
house96 	 0 	 0 	 0.0
house97 	 2 	 0 	 0.0
house98 	 1 	 0 	 0.0
house99 	 2 	 0 	 0.0
house100 	 0 	 0 	 0.0
house101 	 1 	 1 	 0.0
house102 	 1 	 0 	 0.0
house103 	 0 	 0 	 0.0
house104 	 0 	 0 	 0.0
house105 	 0 	 0 	 0.0
house106 	 1 	 0 	 0.0
house107 	 0 	 0 	 0.0
house108 	 0 	 0 	 0.0
house109 	 2 	 0 	 0.0
reliefcenter110 	 0 	 0 	 0.0
reliefcenter111 	 0 	 0 	 0.0
reliefcenter112 	 1 	 1 	 0.0
reliefcenter113 	 2 	 2 	 0.0
reliefcenter114 	 1 	 1 	 0.0
reliefcenter115 	 3 	 3 	 0.0
reliefcenter116 	 0 	 0 	 0.0
reliefcenter117 	 2 	 2 	 0.0
reliefcenter118 	 3 	 0 	 0.0
mainreliefcenter119 	 5 	 5 	 0.0
mainreliefcenter120 	 6 	 6 	 0.0
policestation121 	 0 	 0 	 0.0
publicworks122 	 3 	 3 	 0.0
evacuation123 	 0 	 0 	 0.0
evacuation124 	 0 	 0 	 0.0
evacuation125 	 2 	 2 	 0.0
evacuation126 	 5 	 5 	 0.0
evacuation127 	 0 	 0 	 0.0
medical128 	 1 	 1 	 0.0
medical129 	 1 	 1 	 0.0
supply130 	 2 	 0 	 0.0
supply131 	 3 	 3 	 0.0
supply132 	 2 	 2 	 0.0
supply133 	 0 	 0 	 0.0
supply134 	 5 	 0 	 0.0
supply135 	 4 	 0 	 0.0
supply136 	 0 	 0 	 0.0
supply137 	 5 	 0 	 0.0
supply138 	 1 	 1 	 0.0
supply139 	 0 	 0 	 0.0
supply140 	 1 	 0 	 0.0
supply141 	 1 	 1 	 0.0
supply142 	 2 	 2 	 0.0
supply143 	 1 	 1 	 0.0
supply144 	 1 	 1 	 0.0
supply145 	 4 	 4 	 0.0
supply146 	 2 	 2 	 0.0
supply147 	 0 	 0 	 0.0
supply148 	 2 	 0 	 0.0
supply149 	 2 	 2 	 0.0
emergency150 	 1 	 1 	 0.0
emergency151 	 2 	 2 	 0.0
emergency152 	 1 	 1 	 0.0
emergency153 	 0 	 0 	 0.0
repairer154 	 3 	 0 	 0.0
rescue155 	 2 	 2 	 0.0
rescue156 	 4 	 4 	 0.0
rescue157 	 1 	 1 	 0.0
rescue158 	 3 	 3 	 0.0
rescue159 	 0 	 0 	 0.0
rescue160 	 2 	 2 	 0.0
rescue161 	 4 	 4 	 0.0
rescue162 	 0 	 0 	 0.0
rescue163 	 0 	 0 	 0.0
rescue164 	 1 	 1 	 0.0
rescue165 	 3 	 3 	 0.0
rescue166 	 0 	 0 	 0.0
rescue167 	 3 	 2 	 0.0
rescue168 	 0 	 0 	 0.0
rescue169 	 1 	 0 	 0.0
rescue170 	 0 	 0 	 0.0
rescue171 	 0 	 0 	 0.0
rescue172 	 4 	 4 	 0.0
rescue173 	 0 	 0 	 0.0
rescue174 	 0 	 0 	 0.0
rescue175 	 1 	 1 	 0.0
rescue176 	 0 	 0 	 0.0
rescue177 	 0 	 0 	 0.0
rescue178 	 2 	 2 	 0.0
rescue179 	 1 	 1 	 0.0
rescue180 	 4 	 4 	 0.0
rescue181 	 0 	 0 	 0.0
rescue182 	 0 	 0 	 0.0
rescue183 	 0 	 0 	 0.0
rescue184 	 0 	 0 	 0.0
rescue185 	 1 	 1 	 0.0
rescue186 	 1 	 1 	 0.0
rescue187 	 3 	 3 	 0.0
rescue188 	 0 	 0 	 0.0
rescue189 	 2 	 2 	 0.0
rescue190 	 3 	 0 	 0.0
rescue191 	 5 	 5 	 0.0
rescue192 	 1 	 1 	 0.0
rescue193 	 1 	 0 	 0.0
rescue194 	 1 	 1 	 0.0
policepatrol195 	 3 	 3 	 0.0
policepatrol196 	 1 	 1 	 0.0
policepatrol197 	 0 	 0 	 0.0
policepatrol198 	 1 	 1 	 0.0
policepatrol199 	 1 	 1 	 0.0
people200 	 1 	 0 	 0.0
people201 	 0 	 0 	 0.0
people202 	 5 	 0 	 0.0
people203 	 0 	 0 	 0.0
people204 	 2 	 0 	 0.0
people205 	 2 	 0 	 0.0
people206 	 1 	 1 	 0.0
people207 	 3 	 3 	 0.0
people208 	 0 	 0 	 0.0
people209 	 0 	 0 	 0.0
people210 	 3 	 0 	 0.0
people211 	 0 	 0 	 0.0
people212 	 1 	 0 	 0.0
people213 	 2 	 2 	 0.0
people214 	 0 	 0 	 0.0
people215 	 0 	 0 	 0.0
people216 	 3 	 0 	 0.0
people217 	 0 	 0 	 0.0
people218 	 1 	 1 	 0.0
people219 	 2 	 0 	 0.0
people220 	 0 	 0 	 0.0
people221 	 0 	 0 	 0.0
people222 	 0 	 0 	 0.0
people223 	 0 	 0 	 0.0
people224 	 0 	 0 	 0.0
225 	 300 	 189 	 0.0 	 84600.00000043648 	 100000000 	 2
