Host 	 Total Query 	 Success
mv23 	 0 	 0
mv13 	 0 	 0
mv15 	 0 	 0
mv4 	 0 	 0
mv21 	 0 	 0
mv16 	 0 	 0
mv17 	 0 	 0
mv12 	 0 	 0
mv7 	 2 	 1
mv24 	 0 	 0
mv9 	 1 	 1
mv5 	 2 	 1
st20 	 4 	 1
mv20 	 0 	 0
mv1 	 1 	 1
mv11 	 0 	 0
mv8 	 1 	 0
mv18 	 0 	 0
mv3 	 2 	 1
mv19 	 0 	 0
mv2 	 2 	 0
mv10 	 0 	 0
mv14 	 0 	 0
mv25 	 0 	 0
mv22 	 0 	 0
mv6 	 3 	 0
26 	 18 	 6 	 172800.0000055704 	 2000000 	 1
