Host 	 Total Query 	 Success
mv1 	 0 	 0
mv7 	 1 	 0
mv11 	 0 	 0
mv15 	 0 	 0
mv9 	 1 	 0
mv4 	 0 	 0
mv8 	 0 	 0
st20 	 1 	 0
mv12 	 0 	 0
mv2 	 1 	 0
mv10 	 0 	 0
mv5 	 0 	 0
mv25 	 0 	 0
mv3 	 0 	 0
mv24 	 0 	 0
mv16 	 0 	 0
mv14 	 0 	 0
mv13 	 0 	 0
mv19 	 0 	 0
mv21 	 0 	 0
mv17 	 0 	 0
mv6 	 0 	 0
mv23 	 0 	 0
mv20 	 0 	 0
mv18 	 0 	 0
mv22 	 0 	 0
26 	 4 	 0 	 43200.09999965185 	 50000000 	 2
